age,job,marital,education,balance,y,sub_prob,decile
53,unemployed,divorced,secondary,587,1,0.4864759,8
46,blue-collar,married,secondary,9347,0,0.26834378,4
38,services,married,secondary,8876,0,0.41811293,7
40,management,married,secondary,156,0,0.37195575,6
33,management,married,tertiary,3024,0,0.4793641,8
44,services,married,primary,1161,0,0.2489982,3
30,admin.,married,secondary,2284,0,0.29774225,5
35,technician,single,unknown,1342,0,0.36755526,6
32,unemployed,married,secondary,11524,0,0.21506053,3
51,services,married,unknown,6451,0,0.35730535,6
30,services,single,secondary,1846,0,0.3334676,6
30,student,single,secondary,0,0,0.35991514,6
32,blue-collar,single,secondary,413,0,0.33757517,6
54,services,married,unknown,386,0,0.8356401,10
33,management,single,tertiary,8038,0,0.3714218,6
59,housemaid,married,primary,935,0,0.1651413,1
45,management,single,secondary,142,0,0.31781822,5
31,services,single,secondary,252,0,0.48335874,8
30,management,single,tertiary,4896,0,0.57807213,9
33,self-employed,married,tertiary,0,0,0.23879759,3
37,blue-collar,married,secondary,1165,0,0.7783098,10
37,technician,married,tertiary,1092,0,0.42219254,7
30,management,married,tertiary,-181,0,0.2506829,4
53,management,married,tertiary,8093,0,0.3915392,7
41,management,married,tertiary,2885,0,0.47584692,8
34,management,divorced,tertiary,27,0,0.30915493,5
43,blue-collar,married,secondary,1927,0,0.26813895,4
58,blue-collar,divorced,primary,8218,0,0.22724433,3
33,technician,single,tertiary,149,1,0.34800234,6
32,blue-collar,married,secondary,3228,0,0.31454092,5
50,management,married,secondary,0,0,0.18028684,2
40,blue-collar,single,secondary,3,1,0.3656444,6
46,services,married,secondary,2420,0,0.4037119,7
54,management,married,tertiary,2650,0,0.23595129,3
34,blue-collar,married,secondary,8309,0,0.22423586,3
53,technician,married,secondary,0,0,0.29653147,5
53,management,married,tertiary,241,0,0.25134254,4
57,retired,married,primary,6969,0,0.34680867,6
42,blue-collar,married,primary,807,1,0.26706445,4
53,self-employed,married,tertiary,3711,0,0.45441252,8
42,self-employed,married,secondary,3211,0,0.39764234,7
47,blue-collar,married,secondary,0,0,0.21606326,3
46,technician,married,secondary,0,0,0.20663738,2
50,technician,married,secondary,3149,0,0.40360582,7
41,housemaid,single,secondary,2184,0,0.43944556,8
48,retired,married,primary,-285,0,0.16762403,2
32,management,married,tertiary,11281,0,0.43126905,8
30,unknown,single,unknown,6929,0,0.56140506,9
40,unemployed,married,secondary,0,0,0.23701614,3
43,technician,divorced,secondary,6835,0,0.45738164,8
32,blue-collar,single,secondary,6337,0,0.34428892,6
44,technician,single,secondary,1195,0,0.21730529,3
51,management,married,tertiary,94,0,0.21595183,3
58,blue-collar,married,primary,630,0,0.18439531,2
43,management,married,tertiary,1993,0,0.4371933,8
36,blue-collar,married,primary,1503,0,0.36732724,6
34,blue-collar,divorced,secondary,1125,0,0.27057096,4
58,blue-collar,married,secondary,590,0,0.2799368,4
39,management,married,secondary,6012,0,0.39738137,7
35,management,single,tertiary,304,0,0.3240256,5
36,technician,married,secondary,377,0,0.23624438,3
33,unknown,single,secondary,1522,0,0.47139886,8
51,blue-collar,married,primary,863,0,0.43360668,8
38,entrepreneur,married,secondary,0,0,0.24756426,3
52,blue-collar,married,secondary,7225,0,0.35373396,6
54,self-employed,divorced,tertiary,1323,0,0.4723154,8
41,blue-collar,married,secondary,1011,0,0.3108009,5
49,technician,married,secondary,-74,0,0.194408,2
47,admin.,married,secondary,4480,0,0.393227,7
53,management,married,primary,1925,0,0.33948985,6
44,management,divorced,tertiary,0,0,0.27039233,4
39,entrepreneur,married,primary,238,0,0.2269628,3
43,unemployed,divorced,secondary,1577,0,0.40145716,7
56,unemployed,married,primary,107,0,0.23221765,3
45,management,single,tertiary,997,0,0.41806418,7
40,management,married,tertiary,315,0,0.39145228,7
53,technician,married,secondary,2818,0,0.32418686,5
57,admin.,divorced,secondary,18268,0,0.30414817,5
30,admin.,married,secondary,401,0,0.40164685,7
50,blue-collar,divorced,secondary,203,0,0.21691863,3
48,blue-collar,married,secondary,-202,0,0.18786496,2
59,retired,married,secondary,32948,0,0.28596073,4
39,technician,married,secondary,447,0,0.39419854,7
45,entrepreneur,married,tertiary,0,0,0.2824373,4
33,entrepreneur,married,secondary,2,0,0.1924073,2
36,management,single,secondary,0,0,0.31066725,5
44,services,divorced,tertiary,2279,0,0.4030567,7
32,technician,single,secondary,7558,0,0.3533709,6
52,blue-collar,divorced,primary,3990,0,0.55395454,9
47,admin.,divorced,secondary,1939,0,0.33469757,6
47,blue-collar,married,secondary,538,0,0.32185262,5
35,management,married,tertiary,2583,0,0.46273294,8
57,management,married,primary,0,0,0.2156055,3
45,technician,divorced,secondary,1066,0,0.2534104,4
55,technician,married,primary,938,0,0.29107052,5
39,management,married,secondary,763,0,0.5009376,8
58,technician,single,tertiary,388,0,0.51724374,9
32,technician,married,tertiary,432,0,0.28101075,4
43,blue-collar,married,primary,25,0,0.19626711,2
32,management,single,tertiary,0,0,0.34769657,6
54,housemaid,married,tertiary,440,0,0.3072066,5
31,admin.,single,tertiary,2004,0,0.4993613,8
33,management,single,secondary,8004,0,0.46433833,8
36,management,single,tertiary,774,0,0.44796735,8
31,management,divorced,tertiary,883,0,0.36719763,6
36,admin.,married,unknown,2323,0,0.45899734,8
36,management,married,secondary,6077,0,0.4258143,7
42,technician,married,secondary,300,0,0.27618077,4
41,technician,married,tertiary,3700,0,0.518889,9
31,technician,married,secondary,793,0,0.45359224,8
46,technician,married,secondary,1322,0,0.2583144,4
45,blue-collar,married,secondary,2926,0,0.17683285,2
37,management,married,tertiary,1353,0,0.2866598,4
42,management,married,tertiary,783,0,0.21675177,3
30,services,single,secondary,101,0,0.32531017,5
30,blue-collar,married,primary,1101,0,0.14914536,1
59,retired,married,secondary,2291,0,0.39465606,7
51,technician,married,secondary,8863,0,0.32983795,6
57,self-employed,married,secondary,11494,0,0.3070703,5
45,management,married,tertiary,4395,0,0.43755388,8
41,blue-collar,single,secondary,3851,0,0.5376404,9
52,entrepreneur,divorced,tertiary,3975,0,0.47917095,8
37,services,married,secondary,1784,0,0.2525151,4
44,management,divorced,secondary,0,0,0.22472633,3
34,management,divorced,tertiary,0,0,0.28468674,4
35,blue-collar,married,secondary,1160,0,0.3116858,5
56,admin.,married,secondary,33,0,0.22771794,3
30,technician,single,secondary,538,0,0.3791219,7
46,entrepreneur,married,primary,8873,0,0.31989413,5
42,admin.,married,secondary,196,0,0.22704166,3
55,management,married,tertiary,563,0,0.24264437,3
51,management,married,tertiary,10995,0,0.22552337,3
45,self-employed,married,secondary,3080,0,0.45912194,8
40,technician,married,secondary,657,0,0.2572128,4
35,unemployed,married,tertiary,816,0,0.2429774,3
32,admin.,single,secondary,8619,0,0.353947,6
46,entrepreneur,married,secondary,3317,0,0.4852394,8
46,unemployed,married,secondary,2017,0,0.33990806,6
37,blue-collar,married,primary,253,0,0.17435749,2
33,blue-collar,married,tertiary,6138,0,0.2392723,3
32,management,married,tertiary,2044,0,0.28526512,4
55,retired,married,secondary,3948,0,0.49525738,8
50,admin.,divorced,primary,8583,0,0.28873104,5
45,self-employed,single,tertiary,1009,0,0.47800362,8
46,unemployed,divorced,secondary,3354,1,0.8739732,10
45,self-employed,married,secondary,830,0,0.4361311,8
38,blue-collar,single,unknown,5338,0,0.4933319,8
38,blue-collar,divorced,secondary,0,0,0.2806903,4
34,entrepreneur,married,tertiary,4028,0,0.51709855,9
30,unemployed,married,secondary,1566,0,0.4598234,8
31,services,married,secondary,593,0,0.24993278,3
44,management,single,tertiary,12,0,0.26408392,4
35,entrepreneur,single,secondary,866,0,0.42935827,8
34,self-employed,married,tertiary,5498,0,0.44273004,8
53,management,divorced,tertiary,26306,0,0.21984525,3
33,self-employed,single,secondary,4,0,0.2554552,4
53,management,married,tertiary,7249,0,0.21325539,3
47,unemployed,married,secondary,351,0,0.20621328,2
41,services,married,secondary,115,0,0.20460804,2
39,blue-collar,married,secondary,94,0,0.21565548,3
32,self-employed,single,tertiary,444,0,0.47993833,8
31,services,married,secondary,-489,0,0.25236148,4
37,services,married,secondary,523,0,0.22138907,3
49,admin.,married,secondary,1697,0,0.30080783,5
35,management,married,tertiary,16,0,0.27066365,4
30,management,single,tertiary,2592,0,0.5606171,9
35,blue-collar,married,secondary,86,0,0.32493058,5
40,blue-collar,married,secondary,4853,0,0.42792553,7
38,entrepreneur,married,secondary,0,0,0.21781382,3
38,technician,single,secondary,884,0,0.2268719,3
35,management,married,tertiary,244,0,0.26969376,4
55,management,married,tertiary,540,0,0.31702596,5
42,services,single,secondary,2628,0,0.40239385,7
39,management,married,tertiary,622,0,0.40771797,7
31,technician,married,secondary,2420,0,0.32125396,5
51,services,single,secondary,5610,0,0.34357396,6
51,entrepreneur,married,tertiary,3,0,0.26541534,4
36,management,married,primary,3953,0,0.30859652,5
59,retired,married,primary,741,0,0.34962866,6
58,management,divorced,unknown,3498,0,0.59405845,9
30,management,married,tertiary,5204,0,0.36082932,6
32,services,married,secondary,264,1,0.23798998,3
48,housemaid,divorced,secondary,57,0,0.3286539,5
34,technician,single,secondary,4943,0,0.3028596,5
57,technician,married,secondary,6164,0,0.35770333,6
55,management,married,tertiary,12675,0,0.2560987,4
47,blue-collar,married,secondary,310,0,0.32941544,6
43,blue-collar,married,primary,12618,0,0.20052774,2
34,housemaid,married,tertiary,4958,0,0.23685831,3
39,entrepreneur,married,tertiary,5848,0,0.38398927,7
53,technician,married,primary,6839,0,0.31836894,5
30,admin.,married,secondary,2074,0,0.43430015,8
50,management,divorced,secondary,2,0,0.32267725,5
44,blue-collar,married,primary,612,0,0.211458,2
30,technician,married,secondary,2278,0,0.36277273,6
53,technician,married,secondary,2052,0,0.3203358,5
50,self-employed,married,tertiary,4012,0,0.38634562,7
46,entrepreneur,single,tertiary,1410,0,0.27869606,4
33,management,single,tertiary,1998,0,0.48995903,8
59,management,married,tertiary,1881,0,0.38084492,7
32,self-employed,single,tertiary,1249,1,0.3744976,7
32,management,married,tertiary,6449,0,0.38395756,7
44,technician,married,primary,7800,0,0.2633482,4
57,management,married,tertiary,1172,0,0.3607705,6
36,self-employed,married,tertiary,16430,0,0.20306084,2
31,self-employed,single,secondary,203,0,0.40996796,7
47,admin.,married,secondary,2524,0,0.33685037,6
33,housemaid,married,primary,2293,0,0.2075792,2
38,blue-collar,married,primary,190,1,0.1758013,2
48,management,married,secondary,0,0,0.19014984,2
30,admin.,single,unknown,0,0,0.29863015,5
52,self-employed,divorced,secondary,1291,0,0.29599175,5
41,entrepreneur,divorced,tertiary,0,0,0.16790242,2
41,management,married,tertiary,-608,0,0.17199191,2
34,admin.,married,secondary,131,0,0.37577102,7
30,entrepreneur,married,secondary,946,0,0.33637193,6
29,blue-collar,married,secondary,659,0,0.33327782,6
47,management,single,tertiary,0,0,0.26096585,4
57,blue-collar,married,secondary,5935,0,0.119361505,1
33,unemployed,married,secondary,-108,0,0.15369022,1
37,technician,married,secondary,332,0,0.25035197,3
54,unemployed,married,tertiary,1180,0,0.39754412,7
41,blue-collar,married,secondary,1449,0,0.29766256,5
34,admin.,single,secondary,5057,0,0.42092702,7
32,technician,single,tertiary,550,1,0.5072168,8
35,admin.,married,secondary,3187,0,0.2785936,4
32,services,single,primary,-56,0,0.25659806,4
43,technician,married,primary,4844,0,0.3440274,6
46,technician,married,secondary,0,0,0.28824148,4
37,technician,single,tertiary,3943,0,0.5855499,9
59,management,married,primary,2769,0,0.25255418,4
52,management,married,tertiary,40,1,0.32353738,5
33,blue-collar,married,primary,3512,0,0.25481582,4
33,admin.,married,unknown,2780,1,0.5063939,8
41,management,married,tertiary,217,0,0.37960714,7
49,blue-collar,married,primary,6429,0,0.3946551,7
56,services,married,primary,444,0,0.18443802,2
51,unemployed,married,secondary,2439,0,0.478172,8
36,unemployed,single,tertiary,536,0,0.50775665,8
42,management,single,tertiary,515,0,0.3110941,5
38,management,married,tertiary,5432,0,0.20037623,2
52,services,divorced,secondary,3204,0,0.5479858,9
56,self-employed,married,tertiary,0,0,0.32072678,5
48,self-employed,married,secondary,1175,0,0.23920223,3
40,admin.,married,secondary,67,0,0.25036213,3
37,blue-collar,married,primary,3574,0,0.24524258,3
36,admin.,single,tertiary,2622,0,0.52250767,9
30,entrepreneur,married,secondary,12737,1,0.4681956,8
50,management,married,secondary,2910,0,0.42001244,7
38,blue-collar,married,primary,2240,0,0.21477924,3
47,blue-collar,divorced,primary,551,0,0.2830983,4
32,technician,single,tertiary,0,0,0.36057815,6
41,technician,single,secondary,2004,0,0.4095886,7
32,admin.,married,secondary,269,0,0.2774633,4
55,unemployed,married,secondary,4733,0,0.32222345,5
52,admin.,married,primary,2390,0,0.23846781,3
31,admin.,married,secondary,8295,0,0.35933414,6
37,technician,married,secondary,5902,0,0.2854769,4
31,admin.,divorced,tertiary,-2,0,0.32977378,6
53,self-employed,married,tertiary,2580,0,0.2631963,4
57,blue-collar,single,primary,3495,0,0.29164678,5
34,admin.,married,tertiary,899,0,0.7619216,10
44,management,single,tertiary,709,0,0.34789464,6
50,admin.,married,secondary,167,0,0.29701024,5
35,technician,married,secondary,0,1,0.20005858,2
54,unknown,divorced,tertiary,2272,0,0.26758873,4
50,management,married,tertiary,5794,0,0.43529236,8
56,admin.,divorced,secondary,-429,0,0.17851411,2
56,admin.,married,secondary,0,0,0.14297414,1
31,management,married,tertiary,5238,0,0.24653605,3
40,technician,married,tertiary,1759,0,0.29438874,5
48,blue-collar,married,secondary,4770,0,0.19934066,2
43,management,married,primary,8167,0,0.17799509,2
52,blue-collar,married,secondary,6933,0,0.35161838,6
41,services,married,primary,4903,0,0.30100983,5
40,blue-collar,married,secondary,1708,0,0.27078602,4
32,management,married,tertiary,913,0,0.28000855,4
33,admin.,divorced,secondary,1762,0,0.33711648,6
36,admin.,married,secondary,1207,1,0.28006414,4
59,management,married,tertiary,10114,0,0.3425963,6
36,entrepreneur,married,secondary,227,0,0.38231593,7
31,self-employed,single,tertiary,3361,0,0.53423166,9
42,management,single,tertiary,3445,0,0.5218976,9
34,management,married,tertiary,1006,1,0.3012579,5
56,blue-collar,divorced,primary,7396,0,0.30191383,5
37,management,single,tertiary,5340,0,0.31559843,5
32,management,single,tertiary,2515,0,0.4041698,7
40,management,married,tertiary,12212,0,0.39460665,7
53,blue-collar,single,secondary,2430,0,0.17394567,2
33,technician,married,secondary,0,0,0.20626456,2
40,housemaid,married,secondary,0,0,0.18089393,2
37,services,married,primary,-483,0,0.21640845,3
30,management,single,tertiary,19358,0,0.53081197,9
48,management,married,tertiary,879,0,0.36138758,6
47,management,divorced,tertiary,6333,0,0.28189182,4
56,management,married,tertiary,3610,0,0.30635434,5
31,student,single,unknown,2144,0,0.3847352,7
51,unemployed,divorced,secondary,-56,0,0.19383064,2
49,unemployed,married,primary,126,0,0.22983883,3
35,management,married,tertiary,376,0,0.33954436,6
34,technician,married,secondary,7171,0,0.2730581,4
42,entrepreneur,divorced,secondary,3780,0,0.4343158,8
46,technician,divorced,secondary,111,0,0.3018817,5
30,blue-collar,married,secondary,913,0,0.23260634,3
30,blue-collar,married,secondary,631,0,0.2647984,4
40,admin.,single,secondary,664,0,0.8465002,10
44,entrepreneur,married,secondary,6649,0,0.37513915,7
32,technician,married,tertiary,0,0,0.22573544,3
53,technician,married,unknown,6921,0,0.31858587,5
43,admin.,married,secondary,388,0,0.24356441,3
50,management,married,tertiary,-470,0,0.2191081,3
50,management,married,tertiary,1597,0,0.3780279,7
57,management,married,tertiary,12048,0,0.29823384,5
30,management,married,tertiary,2451,0,0.27814943,4
58,retired,divorced,primary,2538,1,0.32808784,5
33,admin.,married,secondary,581,0,0.24406609,3
44,unemployed,married,secondary,1543,0,0.42451036,7
43,self-employed,divorced,secondary,347,1,0.429345,7
32,technician,married,secondary,1119,0,0.3934141,7
54,retired,married,secondary,2626,0,0.43868747,8
35,management,single,tertiary,1902,0,0.41708213,7
53,management,married,tertiary,1014,0,0.28258318,4
46,services,divorced,secondary,15,0,0.28932652,5
56,technician,single,secondary,751,0,0.27730483,4
31,student,single,secondary,93,0,0.4311603,8
42,management,divorced,tertiary,16,0,0.30713323,5
47,blue-collar,married,secondary,3696,0,0.23377216,3
42,management,married,tertiary,3713,1,0.42919,7
37,management,single,tertiary,6964,0,0.473278,8
39,management,married,tertiary,12855,0,0.21339281,3
39,self-employed,divorced,tertiary,155,0,0.43239778,8
40,blue-collar,married,secondary,0,0,0.19330887,2
54,management,married,tertiary,17008,0,0.24492414,3
39,admin.,married,secondary,-982,0,0.14073576,1
